,id,budget,budget_norm,budget_log,genres,popularity,popularity_norm,release_date,revenue,revenue_norm,revenue_log,runtime,runtime_norm,title,vote_average,vote_average_norm,vote_count,vote_count_norm,actor_1,actor_2,actor_3,actor_4,actor_5,actor_6,director
33447,106546,0.0001,0,0," Action, Drama, Thriller",1.123409,0.002051931,11/24/2004,1100000,0.000394553,6.041392685,89,0.252427184,Moscow Heat,1.3,0.13,3,0.000213144,Michael York, Alexander Nevsky, Richard Tyson, Robert Madrid, Andrew Divoff, Joanna Pacula,Jeff Celentano
33451,323661,0.0001,0,0,Animation,8.657935,0.015813916,2/5/2015,15730665,0.005642346,7.196747082,86,0.242718447,Mune: Guardian of the Moon,7.1,0.71,97,0.006891652,Michael Gregorio, Omar Sy, Izïa Higelin, Patrick Préjean, Féodor Atkine, Michel Mella,"Alexandre de La Patellière, Benoît Philippon, Alexandre Heboyan"
33453,324807,0.0001,0,0," Crime, Drama, Mystery, Thriller",12.945544,0.023645333,11/26/2015,1982505,0.000711094,6.297214291,120,0.352750809,A Bigger Splash,6,0.6,158,0.011225577,Tilda Swinton, Matthias Schoenaerts, Ralph Fiennes, Dakota Johnson, Aurore Clément, Corrado Guzzanti,Luca Guadagnino
33457,99760,0.0001,0,0,Drama,0.699668,0.001277958,11/9/1984,930349,0.000333701,5.968645895,120,0.352750809,El pico 2,6.3,0.63,4,0.000284192,José Luis Manzano, Fernando Guillén, Andrea Albani, Jaume Valls, Gracita Morales, Rafaela Aparicio,Eloy de la Iglesia
33463,243352,0.0001,0,0,Drama,2.969721,0.005424262,4/6/2014,1156000,0.000414639,6.062957834,95,0.27184466,Where Hope Grows,6.8,0.68,26,0.001847247,Danica McKellar, William Zabka, Kerr Smith, McKaley Miller, Kristoffer Polaha, Brooke Burns,Chris Dowling
33533,306947,0.0001,0,0,Thriller,9.248388,0.016892392,8/5/2015,231737,8.31201E-05,5.36499538,100,0.28802589,The Invitation,6.4,0.64,486,0.034529307,Michiel Huisman, Logan Marshall-Green, Tammy Blanchard, Mike Doyle, John Carroll Lynch, Karl Yune,Karyn Kusama
33592,270487,22000000,0.057894737,7.342422681," Comedy, Drama, Mystery",11.241366,0.020532612,2/5/2016,63647656,0.02282943,7.803782414,106,0.307443366,"Hail, Caesar!",5.7,0.57,1338,0.095062167,Josh Brolin, George Clooney, Alden Ehrenreich, Ralph Fiennes, Scarlett Johansson, Tilda Swinton,"Joel Coen, Ethan Coen"
33624,318917,3196621,0.008412161,6.504691148,Comedy,6.704659,0.012246212,10/8/2015,25513752,0.009151388,7.40677433,116,0.339805825,Look Who's Back,6.8,0.68,462,0.032824156,Oliver Masucci, Fabian Busch, Katja Riemann, Christoph Maria Herbst, Franziska Wulf, Lars Rudolph,David Wnendt
33672,324293,0.0001,0,0,Documentary,0.208919,0.000381594,9/16/2015,26632,9.55213E-06,4.425403782,109,0.317152104,Peace Officer,7.6,0.76,5,0.00035524,,,,,,,"Brad Barber, Scott Christopherson"
33674,245855,0.0001,0,0,Drama,2.165608,0.003955531,1/19/2014,49667,1.78144E-05,4.696067928,96,0.275080906,Difret,5.4,0.54,17,0.001207815,Meron Getnet, Tizita Hagere, Haregewine Assefa, Brook Sheferaw, Mekonen Laeake,,Zeresenay Mehari
33682,334536,0.0001,0,0," Horror, Thriller",4.950329,0.009041888,11/20/2015,19980,7.16616E-06,4.300595484,93,0.265372168,The Blackcoat's Daughter,5,0.5,85,0.006039076,Emma Roberts, Kiernan Shipka, Lucy Boynton, James Remar, Lauren Holly, Peter J. Gray,
33862,24037,0.0001,0,0," Thriller, Drama, Action",2.111669,0.00385701,1/10/2008,11095236,0.003979689,7.045136544,112,0.326860841,Open City,6.8,0.68,12,0.000852575,Kim Myung-min, Son Ye-jin, Kim Hae-sook, Kim Joon-bae, Park Sung-woong,,Lee Sang-gi
33890,257445,58000000,0.152631579,7.763427994," Adventure, Horror, Comedy",12.365292,0.022585489,8/5/2015,158162788,0.056730548,8.199104312,103,0.297734628,Goosebumps,6.2,0.62,1022,0.072611012,Jack Black, Dylan Minnette, Odeya Rush, Amy Ryan, Jillian Bell, Ryan Lee,Rob Letterman
33905,329712,0.0001,0,0,Drama,4.778045,0.008727208,3/16/2015,106498,3.81988E-05,5.027341452,93,0.265372168,The Measure of a Man,6.2,0.62,107,0.007602131,Vincent Lindon, Karine de Mirbeck, Mathieu Schaller, Yves Ory, Xavier Mathieu, Noel Mairot,Stéphane Brizé
33917,141520,200000,0.000526316,5.301029996,,0.560685,0.001024102,11/1/2012,486937,0.000174656,5.687472776,100,0.28802589,Rita's Last Fairy Tale,7.4,0.74,8,0.000568384,Mitya Borisov, Lev Danilkin, Sergei Debizhev, Tatyana Drubich,,,Renata Litvinova
33934,304372,12000000,0.031578947,7.079181246," Drama, Thriller",7.607052,0.013894454,9/11/2015,60273173,0.021619056,7.780124055,100,0.28802589,The Perfect Guy,5.6,0.56,162,0.011509769,Michael Ealy, Sanaa Lathan, Моррис Честнат, Kathryn Morris, Rutina Wesley, Holt McCallany,David M. Rosenthal
33939,84071,0.0001,0,0," Horror, Drama, Thriller, Crime",1.714152,0.003130936,9/15/1989,337812,0.000121168,5.528675073,95,0.27184466,Night Game,3.6,0.36,8,0.000568384,Roy Scheider, Karen Young, Lane Smith, Richard Bradford, Paul Gleason,,Peter Masterson
33941,218784,0.0001,0,0," Science Fiction, Comedy, Horror",8.515073,0.015552975,10/30/2015,70958,2.54512E-05,4.851001366,92,0.262135922,Freaks of Nature,5.7,0.57,146,0.010373002,Nicholas Braun, Mackenzie Davis, Ed Westwick, Vanessa Hudgens, Keegan-Michael Key, Joan Cusack,Robbie Pickering
33943,334924,0.0001,0,0,Comedy,1.534354,0.002802531,6/2/2015,33508,1.20184E-05,4.525148507,89,0.252427184,The Treasure,7.3,0.73,14,0.000994671,Toma Cuzin, Radu Banzaru, Florin Kevorkian, Dan Chiriac, Iulia Ciochina, Cristina Toma,Corneliu Porumboiu
33972,114081,0.0001,0,0,Drama,0.349985,0.000639254,10/26/1951,3550000,0.00127333,6.550228353,113,0.330097087,The Blue Veil,6.5,0.65,2,0.000142096,Jane Wyman, Charles Laughton, Joan Blondell, Richard Carlson, Agnes Moorehead, Natalie Wood,"Curtis Bernhardt, Busby Berkeley"
33992,109894,0.0001,0,0," Drama, Romance",1.195181,0.002183024,5/25/2012,30655,1.09951E-05,4.48650132,88,0.249190939,Hide Away,4.7,0.47,5,0.00035524,Josh Lucas, Ayelet Zurer, James Cromwell, Jon Tenney, Casey LaBow, Taylor Nichols,Chris Eyre
34010,62616,0.0001,0,0," Drama, Mystery",0.741482,0.001354332,9/21/2006,3214998,0.00115317,6.507180707,98,0.281553398,Alive,4.6,0.46,5,0.00035524,Aleksey Chadov, Andrey Chadov, Maxim Lagashkin, Aleksandr Robak, Ekaterina Volkova, Vladimir Yepifantsev,Aleksandr Veledinskiy
34016,146301,10000000,0.026315789,7," Horror, Thriller",9.185701,0.016777893,10/21/2015,78096553,0.028012027,7.892631866,88,0.249190939,Paranormal Activity: The Ghost Dimension,5,0.5,435,0.030905861,Chris J. Murray, Brit Shaw, Ivy George, Dan Gill, Olivia Taylor Dudley, Michael Krawic,
34053,59095,0.0001,0,0," Fantasy, Horror, Science Fiction, Foreign",0.625099,0.001141756,4/12/2001,10000000,0.003586845,7,140,0.417475728,Revelation,2.9,0.29,9,0.000639432,Natasha Wightman, Terence Stamp, Charlotte Weston, Udo Kier, Liam Cunningham, Ron Moody,art Urban
34070,67810,0.0001,0,0,Thriller,0.082495,0.000150677,6/22/1998,264,9.4334E-08,2.421603927,102,0.294498382,Hard,5.5,0.55,2,0.000142096,Noel Palomaria, Malcolm Moorman, Charles Lanyer, Michael Waite, Paula Kay Perry,,John Huckert
34083,298382,11930000,0.031394737,7.076640444,Drama,7.95686,0.014533386,10/1/2015,18340000,0.006578274,7.263399331,118,0.346278317,The Dressmaker,6.9,0.69,419,0.029769094,Kate Winslet, Liam Hemsworth, Caroline Goodall, Judy Davis, Hayley Magnus, Hugo Weaving,
34127,45147,0.0001,0,0," Comedy, Romance",0.841588,0.001537178,11/8/1991,7683267,0.002755869,6.885545926,84,0.236245955,Strictly Business,5.6,0.56,7,0.000497336,Samuel L. Jackson, Sam Rockwell, Halle Berry, Tommy Davidson, Anne-Marie Johnson, Denis Leary,Kevin Hooks
34167,115042,0.0001,0,0," Science Fiction, Action",0.676383,0.001235427,8/13/1983,606694,0.000217611,5.7829697,90,0.25566343,Exterminators of the Year 3000,6,0.6,2,0.000142096,Robert Iannucci, Alicia Moro, Luciano Pigozzi, Eduardo Fajardo, Fernando Bilbao, Beryl Cunningham,Giuliano Carnimeo
34178,18017,0.0001,0,0,Drama,0.407732,0.00074473,3/22/2001,671,2.40319E-07,2.82672252,88,0.249190939,Yolngu Boy,6,0.6,3,0.000213144,,,,,,,
34185,352157,0.0001,0,0,Drama,4.391441,0.008021066,9/16/2015,497323,0.000178382,5.696638545,127,0.375404531,Marguerite,6.4,0.64,100,0.007104796,Catherine Frot, André Marcon, Michel Fau, Christa Théret, Sylvain Dieuaide, Aubert Fenoy,Xavier Giannoli
34233,97632,0.0001,0,0," Action, Thriller, Science Fiction",3.985291,0.007279224,5/15/2012,1000000,0.000358684,6,90,0.25566343,American Warships,2.8,0.28,30,0.002131439,Mario Van Peebles, Carl Weathers, Johanna Watts, Nikki McCauley, Devin McGee, Mandela Van Peebles,Thunder Levin
34239,335462,12000000,0.031578947,7.079181246," Adventure, Action, War",2.162781,0.003950368,4/2/2015,80000000,0.028694764,7.903089987,90,0.25566343,Wolf Warrior,5.8,0.58,29,0.002060391,Wu Jing, Nan Yu, Ni Dahong, Scott Adkins, Shi Zhao-Qi, Zhou Xiao-Ou,Wu Jing
34253,321741,35000000,0.092105263,7.544068044,Drama,7.739783,0.01413689,11/12/2015,50363790,0.018064713,7.702118404,123,0.362459547,Concussion,7,0.7,844,0.059964476,Will Smith, Alec Baldwin, Albert Brooks, Gugu Mbatha-Raw, David Morse, Arliss Howard,"Seamstress, Kari Kramer"
34272,227973,99000000,0.260526316,7.995635195,Animation,12.338346,0.022536272,11/5/2015,246233113,0.088320013,8.391346456,88,0.249190939,The Peanuts Movie,6.5,0.65,608,0.043197158,Noah Schnapp, Bill Melendez, Venus Schultheis, Hadley Belle Miller, Madisyn Shipman, Francesca Capaldi,Steve Martino
34338,114564,380000,0.001,5.579783597,Comedy,0.043519,7.94866E-05,1/15/2010,520000,0.000186516,5.716003344,145,0.433656958,Shikshanachya Aaicha Gho,8,0.8,1,7.1048E-05,Bharat Jadhav, Siddharth Jadhav, Sachin Khedekar, Saksham Kulkarni, Mahesh Manjrekar, Kranti Redkar,Mahesh Manjrekar
34418,13986,1300000,0.003421053,6.113943352," Drama, Romance, Comedy",2.161941,0.003948833,10/30/1997,11000000,0.00394553,7.041392685,179,0.54368932,Dil To Pagal Hai,6.6,0.66,41,0.002912966,Shah Rukh Khan, Madhuri Dixit, Karisma Kapoor, Akshay Kumar, Farida Jalal, Deven Verma,"Yash Chopra, Playback Singer, Asha Bhosle, Playback Singer, Udit Narayan, Playback Singer, Lata Mangeshkar"
34442,315465,0.0001,0,0," Fantasy, Action, Adventure, Animation",6.900285,0.012603528,7/11/2015,490643,0.000175986,5.690765607,119,0.349514563,The Boy and the Beast,7.9,0.79,304,0.021598579,Koji Yakusho, Aoi Miyazaki, Shota Sometani, Suzu Hirose, Sumire Morohoshi, Yo Oizumi,Mamoru Hosoda
34559,312221,37000000,0.097368421,7.568201724,Drama,33.449723,0.061096689,11/25/2015,173567581,0.062256009,8.239468611,133,0.394822006,Creed,7.3,0.73,1963,0.13946714,Michael B. Jordan, Sylvester Stallone, Graham McTavish, Tessa Thompson, Phylicia Rashād, Hans Marrero,
34573,339527,0.0001,0,0," Crime, Drama, Mystery",12.642675,0.023092136,9/3/2015,22586863,0.008101558,7.353855918,101,0.291262136,Solace,6.2,0.62,740,0.052575488,Anthony Hopkins, Jeffrey Dean Morgan, Abbie Cornish, Colin Farrell, Marley Shelton, Xander Berkeley,
34683,333348,17000000,0.044736842,7.230448921," Comedy, Family",5.660649,0.010339304,11/12/2015,42426912,0.015217877,7.627641423,107,0.310679612,Love the Coopers,5.4,0.54,169,0.012007105,Steve Martin, Diane Keaton, John Goodman, Alan Arkin, Olivia Wilde, Ed Helms,Jessie Nelson
34684,362136,23400000,0.061578947,7.369215857," Drama, Action, Romance",2.864948,0.005232892,11/11/2015,67000000,0.024031864,7.826074803,174,0.527508091,Prem Ratan Dhan Payo,5.6,0.56,39,0.00277087,Salman Khan, Sonam Kapoor, Neil Nitin Mukesh, Anupam Kher, Swara Bhaskar, Deepak Dobriyal,Sooraj R. Barjatya
34776,253192,3000000,0.007894737,6.477121255,Comedy,1.14731,0.002095586,1/1/2014,5279982,0.001893848,6.722632442,99,0.284789644,Faster than Rabbits,6.3,0.63,12,0.000852575,Leonid Barats, Rostislav Khait, Aleksandr Demidov, Kamil Larin, Nonna Grishaeva, Vadim Samoylov,Dmitriy Dyachenko
34785,83456,0.0001,0,0," Romance, Comedy",1.565713,0.002859809,12/29/2011,17808683,0.006387699,7.250631803,95,0.27184466,What Men Still Talk About,5.8,0.58,16,0.001136767,Leonid Barats, Rostislav Khait, Kamil Larin, Aleksandr Demidov, Elena Babenko, Ekaterina Vilkova,Dmitriy Dyachenko
34848,321751,0.0001,0,0," Comedy, Drama",9.786662,0.017875562,8/28/2015,1702433,0.000610636,6.231070029,106,0.307443366,A Perfect Day,6.6,0.66,194,0.013783304,Olga Kurylenko, Benicio del Toro, Tim Robbins, Mélanie Thierry, Feđa Štukan, Eldar Residovic,Fernando León de Aranoa
34946,257088,105000000,0.276315789,8.021189299," Action, Crime, Thriller",7.291872,0.013318771,12/3/2015,133718711,0.047962835,8.126192181,114,0.333333333,Point Break,5.5,0.55,795,0.056483126,Edgar Ramírez, Luke Bracey, Teresa Palmer, Delroy Lindo, Ray Winstone, Tobias Santelmann,Ericson Core
34952,31060,500000,0.001315789,5.698970004,Comedy,1.640271,0.002995991,2/22/2008,5330000,0.001911788,6.726727209,90,0.25566343,Recep İvedik,5.4,0.54,21,0.001492007,Şahan Gökbakar, Fatma Toptaş, Hakan Bilgin, Tuluğ Çizgen,,,Togan Gökbakar
34955,257343,0.0001,0,0,Comedy,1.590383,0.002904869,2/20/2014,149521495,0.05363105,8.174703631,117,0.343042071,Recep İvedik 4,6.5,0.65,15,0.001065719,Şahan Gökbakar, İrfan Kangı, Cem Korkmaz, Barış Bulut, Ece İncebay, Ekrem Aral Tuna,Togan Gökbakar
34981,368330,1500000,0.003947368,6.176091259,Music,0.446454,0.000815457,11/12/2015,4400000,0.001578212,6.643452676,162,0.488673139,Katyar Kaljat Ghusali,9,0.9,2,0.000142096,Shankar Mahadevan, Amruta Khanvilkar, Mrunmayee Deshpande, Mrunmayee Deshpande, Sakshi Tanwar, Subodh Bhave,Subodh Bhave
35004,284288,224056,0.000589621,5.350356578,Drama,1.416035,0.002586419,9/5/2014,15536328,0.00557264,7.191348381,122,0.359223301,Mary Kom,7,0.7,29,0.002060391,Priyanka Chopra, Darshan Kumaar, Shishir Sharma, Sunil Thapa, Robin Das,,Omung Kumar
35013,341895,6200000,0.016315789,6.792391689," Comedy, Music, Romance",0.81609,0.001490605,5/29/2015,11000000,0.00394553,7.041392685,165,0.498381877,Premam,6.4,0.64,13,0.000923623,Nivin Pauly, Sai Pallavi, Madonna Sebastian, Shabareesh Varma, Krishna Shankar, Anupama Parameswaran,"Alphonse Putharen, Playback Singer, Vijay Yesudas"
35035,299687,38000000,0.1,7.579783597," Adventure, Science Fiction",10.788263,0.019705009,1/14/2016,109906372,0.039421717,8.041022872,112,0.326860841,The 5th Wave,5.6,0.56,1993,0.141598579,Chloë Grace Moretz, Nick Robinson, Alex Roe, Maika Monroe, Zackary Arthur, Liev Schreiber,"J Blakeson,  Armorer, Shawn M Gray"
35040,93708,0.0001,0,0,Western,1.62344,0.002965249,8/25/1975,39598448,0.014203351,7.597678165,107,0.310679612,"Cry, Onion!",3.8,0.38,6,0.000426288,Franco Nero, Sterling Hayden, Martin Balsam, Leo Anchóriz, Romano Puppo, Nazzareno Zamperla,Enzo G. Castellari
35064,341744,0.0001,0,0," Comedy, Drama",4.778359,0.008727781,10/30/2015,9027600,0.00323806,6.955572308,108,0.313915858,Truman,7,0.7,101,0.007175844,Ricardo Darín, Javier Cámara, Dolores Fonzi, Àlex Brendemühl, Troilo, Elisabet Altube,Cesc Gay
35071,36361,0.0001,0,0," Comedy, Romance",0.975702,0.00178214,3/15/1978,28460702,0.010208414,7.454245608,98,0.281553398,House Calls,7.3,0.73,4,0.000284192,Walter Matthau, Art Carney, Richard Benjamin, Candice Azzara, Glenda Jackson, Sally Marr,Howard Zieff
35087,336882,5904067,0.015537018,6.771151277," Action, Drama, Thriller",6.982302,0.012753334,8/28/2015,12975143,0.004653983,7.113112153,104,0.300970874,The Wave,6.5,0.65,317,0.022522202,Kristoffer Joner, Thomas Bo Larsen, Ane Dahl Torp, Fridtjov Såheim, Laila Goody, Jonas Hoff Oftebro,
35140,351694,10000000,0.026315789,7," Fantasy, Animation, Comedy",3.759301,0.006866448,7/10/2015,150000000,0.053802682,8.176091259,89,0.252427184,Monkey King: Hero Is Back,7.5,0.75,58,0.004120782,Zhang Lei, Lin Zijie, Tong Zirong, Wu Wenlun, Liu Jiurong, Wu Di,Tian Xiao Peng
35157,285959,1300000,0.003421053,6.113943352,,0.328342,0.000599722,3/8/1951,1550000,0.000555961,6.190331698,102,0.294498382,Valentino,6,0.6,1,7.1048E-05,Anthony Dexter, Eleanor Parker, Richard Carlson, Patricia Medina, Joseph Calleia, Dona Drake,Lewis Allen
35167,318846,28000000,0.073684211,7.447158031," Comedy, Drama",13.143061,0.024006102,12/11/2015,133346506,0.047829331,8.124981641,130,0.385113269,The Big Short,7.3,0.73,2679,0.190337478,Christian Bale, Steve Carell, Ryan Gosling, Brad Pitt, Melissa Leo, Hamish Linklater,Adam McKay
35181,338930,1050255,0.002763829,6.021294758," Action, Thriller",0.633653,0.00115738,8/20/2015,2250547,0.000807236,6.352288087,129,0.381877023,Loham,4.4,0.44,5,0.00035524,Mohanlal, Andrea Jeremiah, Siddique, Renji Panicker, Abu Salim, K P A C Lalitha,Ranjith
35214,207936,0.0001,0,0," Music, Romance, Comedy",10.932742,0.019968904,4/18/2015,135026,4.84314E-05,5.130417402,105,0.30420712,Tumbledown,6.6,0.66,51,0.003623446,Rebecca Hall, Jason Sudeikis, Dianna Agron, Blythe Danner, Griffin Dunne, Joe Manganiello,Sean Mewshaw
35249,31525,3000000,0.007894737,6.477121255," Drama, History",0.904409,0.001651922,6/7/2002,6000000,0.002152107,6.77815125,155,0.466019417,The Legend of Bhagat Singh,7.2,0.72,15,0.001065719,Ajay Devgn, Amrita Rao, Sushant Singh, Akhilendra Mishra, Raj Babbar, Farida Jalal,Rajkumar Santoshi
35264,334376,0.0001,0,0," Science Fiction, Animation",5.518129,0.010078988,6/20/2015,101203,3.62996E-05,5.005193387,100,0.28802589,Ghost in the Shell: The New Movie,6.5,0.65,40,0.002841918,Maaya Sakamoto, Kazuya Nakai, Ikkyuu Juku, Kenji Nojima, Mayumi Asano, Megumi Han,"Nomura Kazuya, Kazuchika Kise"
35267,371507,0.0001,0,0," Crime, Drama, Thriller",0.579741,0.001058908,6/25/2014,467363,0.000167636,5.669654327,118,0.346278317,Locust,6.5,0.65,4,0.000284192,Pyotr Fyodorov, Paulina Andreeva, Dmitriy Shevchenko, Ekaterina Volkova, Evgeniya Dmitrieva, Evgeniy Stychkin,Egor Baranov
35270,326425,0.0001,0,0," Action, Thriller",8.075504,0.014750092,12/18/2015,16775,6.01657E-06,4.224662529,83,0.233009709,Extraction,4.3,0.43,102,0.007246892,Bruce Willis, Gina Carano, Kellan Lutz, D. B. Sweeney, Dan Bilzerian, Nick Loeb,
35273,299165,0.0001,0,0,Comedy,0.2815,0.000514164,11/3/1978,495861,0.000177857,5.695359952,100,0.28802589,Nunca en horas de clase,0,0,0,0,Inma de Santis, Nadia Windell, Carlos Ballesteros, Isabel Mestres, Alicia Agut, Nuria Mora,José Antonio de la Loma
35277,329833,50000000,0.131578947,7.698970004,Comedy,10.155109,0.018548539,2/6/2016,55969000,0.020075215,7.747947547,100,0.28802589,Zoolander 2,4.7,0.47,814,0.057833037,Ben Stiller, Owen Wilson, Will Ferrell, Penélope Cruz, Kristen Wiig, Fred Armisen,Ben Stiller
35306,259694,38000000,0.1,7.579783597," Comedy, Romance",8.898988,0.016254205,1/21/2016,112343513,0.040295882,8.050548,110,0.32038835,How to Be Single,5.9,0.59,1225,0.087033748,Dakota Johnson, Rebel Wilson, Alison Brie, Nicholas Braun, Damon Wayans Jr., Anders Holm,"Christian Ditter, ScreenScreen"
35338,34421,10000000,0.026315789,7," Action, Drama",1.634827,0.002986047,3/15/1991,14061361,0.005043593,7.148027358,87,0.245954693,The Perfect Weapon,6,0.6,25,0.001776199,Jeff Speakman, John Dye, Mako, James Hong, Mariska Hargitay, Dante Basco,Mark DiSalle
35385,351819,20000000,0.052631579,7.301029996," Romance, Comedy",6.785049,0.012393047,1/28/2016,21164799,0.007591486,7.325614148,92,0.262135922,Fifty Shades of Black,4.3,0.43,337,0.023943162,Marlon Wayans, Kali Hawk, Fred Willard, Mike Epps, Affion Crockett, Jane Seymour,Michael Tiddes
35410,340666,22500000,0.059210526,7.352182518," Drama, Thriller",18.908782,0.034537325,11/4/2016,29252978,0.010492591,7.466170085,116,0.339805825,Nocturnal Animals,7.2,0.72,1990,0.141385435,Amy Adams, Jake Gyllenhaal, Michael Shannon, Aaron Taylor-Johnson, Isla Fisher, Ellie Bamber,"Legal Services, Peter A. Marshall"
35419,274167,50000000,0.131578947,7.698970004,Comedy,8.009226,0.014629034,12/25/2015,242786137,0.087083636,8.385223885,96,0.275080906,Daddy's Home,5.8,0.58,870,0.061811723,Will Ferrell, Mark Wahlberg, Linda Cardellini, Thomas Haden Church, Scarlett Estevez, Owen Vaccaro,Sean Anders
35420,266294,30000000,0.078947368,7.477121255,Comedy,13.799419,0.025204955,12/18/2015,105011053,0.037665842,8.021235013,118,0.346278317,Sisters,5.8,0.58,593,0.042131439,Tina Fey, Amy Poehler, John Leguizamo, Ike Barinholtz, Maya Rudolph, Madison Davenport,Jason Moore
35444,140300,145000000,0.381578947,8.161368002," Action, Adventure, Animation, Comedy, Family",14.696548,0.026843582,1/23/2016,521170825,0.186935922,8.716980096,95,0.27184466,Kung Fu Panda 3,6.7,0.67,1630,0.115808171,Jack Black, Bryan Cranston, Dustin Hoffman, Angelina Jolie, J.K. Simmons, Jackie Chan,Jennifer Yuh Nelson
35467,138853,0.0001,0,0," Mystery, Drama, Fantasy",0.215013,0.000392724,11/13/2010,9833553,0.003527143,6.992710463,116,0.339805825,Ghost,4.3,0.43,4,0.000284192,Nanako Matsushima, Song Seung-heon, Sawa Suzuki, Kirin Kiki,,,Tarô Ohtani
35488,159230,0.0001,0,0," Action, Comedy",1.322781,0.002416088,11/15/2012,1261947,0.000452641,6.101041116,107,0.310679612,Code Name: Jackal,5.4,0.54,16,0.001136767,Song Ji-hyo, Kim Jae-joong, Han Sang-jin, Oh Dal-su, Kim Sung-ryung,,Bae Hyeong-jun
35512,323929,0.0001,0,0," Comedy, Drama",3.438362,0.006280246,3/18/2016,140779,5.04949E-05,5.148537876,81,0.226537217,Krisha,6.5,0.65,49,0.00348135,Krisha Fairchild, Alex Dobrenko, Robyn Fairchild, Chris Doubek, Victoria Fairchild, Bryan Casserly,Trey Edward Shults
35539,362045,19500000,0.051315789,7.290034611," War, History, Romance",4.683689,0.008554864,12/18/2015,56000000,0.020086334,7.748188027,150,0.449838188,Bajirao Mastani,7.2,0.72,71,0.005044405,Ranveer Singh, Deepika Padukone, Priyanka Chopra, Tanvi Azmi, Vaibhav Tatwawadi, Mahesh Manjrekar,Sanjay Leela Bhansali
