id,budget,budget_norm,budget_log,genres,popularity,popularity_norm,release_date,revenue,revenue_norm,revenue_log,runtime,runtime_norm,title,vote_average,vote_average_norm,vote_count,vote_count_norm,actor_1,actor_2,actor_3,actor_4,actor_5,actor_6,director,keywords,woman director,independent film,murder,based on novel,musical,sex,violence,nudity,biography,revenge,suspense,love,female nudity,sport,police,Martin Scorsese,Ang Lee,Steven Spielberg
9737,19000000,0.05,7.278753601," Action, Comedy, Crime, Thriller",9.262184,0.016917591,4/7/1995,141407024,0.050720514,8.150470982,118,0.346278317,Bad Boys,6.5,0.65,1729,0.122841918,Will Smith, Martin Lawrence, Téa Leoni, Tchéky Karyo, Joe Pantoliano, Marg Helgenberger,Michael Bay,"[miami, detective, handcuffs, airport, mexican standoff, strip club, witness protection, car crash, internal affairs, gunfight, explosion, brutality, foot chase, car chase, drug lord, hangar, loose cannon, bust, reference to skittles, black cop, badge, action hero, corrupt cop]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,52000000,0.136842105,7.716003344,Drama,18.761467,0.03426825,6/30/1995,355237933,0.127418357,8.550519334,140,0.417475728,Apollo 13,7.3,0.73,1637,0.116305506,Tom Hanks, Bill Paxton, Kevin Bacon, Gary Sinise, Ed Harris, Kathleen Quinlan,,"[moon, florida, nasa, spaceman, race against time, houston, based on true story, space, rescue, survival, disaster, explosion, astronaut, imax, saturn v rocket, courage, hypothermia, apollo program, cape kennedy, lunar mission, spacecraft accident]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11780,28000000,0.073684211,7.447158031,Adventure,10.193549,0.01861875,4/13/1995,31596911,0.011333323,7.499644627,139,0.414239482,Rob Roy,6.5,0.65,151,0.010728242,Liam Neeson, Jessica Lange, John Hurt, Tim Roth, Eric Stoltz, Brian Cox,Michael Caton-Jones,"[scotland, biography, 18th century, highlands, violent man]",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
414,100000000,0.263157895,8," Action, Crime, Fantasy",13.321354,0.024331758,6/16/1995,336529144,0.120707804,8.527022681,121,0.355987055,Batman Forever,5.2,0.52,1529,0.108632327,Val Kilmer, Tommy Lee Jones, Jim Carrey, Nicole Kidman, Michael Gough, Pat Hingle,Joel Schumacher,"[riddle, dc comics, rose, gotham city, partner, superhero, robin, broken neck, psychologist, violence, criminal, district attorney, millionaire, falling down stairs, tied up, tommy gun, beretta, knocked out, super powers, disfigurement, father figure]",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8839,50000000,0.131578947,7.698970004," Fantasy, Comedy, Family",12.812539,0.023402396,5/26/1995,287928194,0.103275394,8.459284193,100,0.28802589,Casper,6,0.6,1045,0.074245115,Christina Ricci, Bill Pullman, Cathy Moriarty, Eric Idle, Joe Nipote, Joe Alaskey,Brad Silberling,"[halloween, friendship, supernatural, afterlife, friends, danger, ghost, disorder, young heroes, imaginary, supernatural ability, mischievous children]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10329,50000000,0.131578947,7.698970004," Action, Adventure, Drama, Mystery, Science Fiction, Thriller",7.260574,0.013261604,6/9/1995,152022101,0.054527978,8.18190673,109,0.317152104,Congo,5,0.5,214,0.015204263,Laura Linney, Dylan Walsh, Ernie Hudson, Tim Curry, Grant Heslov, Joe Don Baker,Frank Marshall,"[gorilla, kongo, diamond mine, diamond]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8963,53000000,0.139473684,7.72427587," Action, Thriller, Drama",8.657365,0.015812875,5/12/1995,157387195,0.056452355,8.196969395,116,0.339805825,Crimson Tide,7,0.7,508,0.036092362,Denzel Washington, Gene Hackman, Matt Craven, George Dzundza, Viggo Mortensen, James Gandolfini,Tony Scott,"[submarine, mutiny, russia, missile, nuclear missile, embassy, u.s. navy, battle for power, torpedo, military, moral dilemma, post cold war, aircraft carrier, chain of command, launch code, sonar]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26564,0.0001,0,0,Documentary,3.620388,0.00661272,9/10/1994,3174695,0.001138714,6.501702008,119,0.349514563,Crumb,7.6,0.76,71,0.005044405,Robert Crumb, Aline Kominsky, Charles Crumb, Maxon Crumb, Martin Muller, Robert Hughes,Terry Zwigoff,"[underground, biography, art]",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8068,7000000,0.018421053,6.84509804," Thriller, Action, Crime",6.950458,0.01269517,8/25/1995,25405445,0.00911254,7.404926806,104,0.300970874,Desperado,6.8,0.68,898,0.063801066,Antonio Banderas, Salma Hayek, Joaquim de Almeida, Cheech Marin, Steve Buscemi, Carlos Andrés Gómez,Robert Rodriguez,"[gunslinger, anti terror, ambush, mexico, showdown, guitar, nudity, hitman, bartender, revenge, tragic hero, shootout, mariachi, explosion, extreme violence, brutality, drug lord, leg brace, concealed weapon, flashback, bookstore]",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
1572,90000000,0.236842105,7.954242509," Action, Thriller",15.138855,0.027651466,5/19/1995,366101666,0.131315011,8.563601705,128,0.378640777,Die Hard: With a Vengeance,6.9,0.69,2094,0.148774423,Bruce Willis, Jeremy Irons, Samuel L. Jackson, Graham Greene, Colleen Camp, Larry Bryggman,"Sound Designer, Mark A. Mangini","[bomb, taxi, riddle, robbery, detective, helicopter, gold, subway, ship, fistfight, police, sequel, deception, shootout, new york city, explosion, violence, car chase, fbi agent, simon says, flashback, dump truck, aqueduct, action hero, federal reserve bank]",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6520,55000000,0.144736842,7.740362689," Action, Adventure, Drama, Romance",15.178338,0.027723583,7/7/1995,127600435,0.045768304,8.105852155,134,0.398058252,First Knight,5.9,0.59,319,0.022664298,Sean Connery, Richard Gere, Julia Ormond, Ben Cross, Liam Cunningham, Christopher Villiers,Jerry Zucker,"[camelot, knight, king arthur, excalibur, knights of the round table]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9482,90000000,0.236842105,7.954242509,Science Fiction,8.184815,0.014949752,6/30/1995,113493481,0.040708358,8.054970917,96,0.275080906,Judge Dredd,5.4,0.54,643,0.045683837,Sylvester Stallone, Diane Lane, Armand Assante, Rob Schneider, Jürgen Prochnow, Max von Sydow,Danny Cannon,"[judge, post-apocalyptic, dystopia, based on comic, police officer, based on graphic novel, frame up, dystopic future, framed for murder, gene, prosthetic limb, post holocaust, dna testing, dredd, 2000 ad]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19326,0.0001,0,0," Comedy, Drama",3.676921,0.006715979,4/12/1995,17014653,0.006102893,7.230823096,88,0.249190939,Jury Duty,4,0.4,34,0.002415631,Pauly Shore, Tia Carrere, Stanley Tucci, Brian Doyle-Murray, Abe Vigoda, Charles Napier,John Fortenberry,"[stripper, jury, jurist, independent film, jury duty, verdict]",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9344,1500000,0.003947368,6.176091259," Drama, Crime",4.877872,0.008909544,7/28/1995,7412216,0.002658647,6.869948067,91,0.258899676,Kids,6.8,0.68,280,0.019893428,Leo Fitzpatrick, Rosario Dawson, Chloë Sevigny, Justin Pierce, Sajan Bhagat, Billy Valdes,Larry Clark,"[puberty, first time]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9071,500000,0.001315789,5.698970004," Drama, Comedy",10.058329,0.018371768,1/20/1995,1148752,0.000412039,6.060226281,89,0.252427184,Living in Oblivion,7.2,0.72,64,0.004547069,Steve Buscemi, Catherine Keener, Dermot Mulroney, James Le Gros, Peter Dinklage, Danielle von Zerneck,Tom DiCillo,"[cinema, independent film, filmmaker]",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47608,0.0001,0,0," Drama, Family, Romance",2.624771,0.004794203,5/26/1995,15453274,0.00554285,7.189020505,95,0.27184466,Mad Love,5.5,0.55,27,0.001918295,Drew Barrymore, Matthew Lillard, Richard Chaim, Robert Nadir, Joan Allen, Jude Ciccolella,,"[suicide attempt, college, teen angst, mental illness, woman director]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9070,15000000,0.039473684,7.176091259," Action, Adventure, Science Fiction, Family, Fantasy",7.024227,0.012829911,6/30/1995,66000000,0.02367318,7.819543936,92,0.262135922,Mighty Morphin Power Rangers: The Movie,5.2,0.52,153,0.010870337,Amy Jo Johnson, Jason David Frank, David Yost, Johnny Yong Bosch, Steve Cardenas, Karan Ashley,,"[based on tv series, tokusatsu, superhero team, ethnic diversity, super sentai, power rangers, mighty morphin power rangers, mmpr]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1642,22000000,0.057894737,7.342422681," Crime, Drama, Mystery, Thriller, Action",13.304342,0.024300686,7/28/1995,110627965,0.039680541,8.043864924,114,0.333333333,The Net,5.6,0.56,359,0.025506217,Sandra Bullock, Jeremy Northam, Dennis Miller, Wendy Gazelle, Ken Howard, Diane Baker,Irwin Winkler,"[cheating, new identity, computer virus, chase, computer, stalking]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11472,0.0001,0,0,Comedy,8.482834,0.01549409,7/12/1995,69660733,0.024986228,7.84298804,103,0.297734628,Nine Months,5.5,0.55,171,0.012149201,Hugh Grant, Julianne Moore, Tom Arnold, Joan Cusack, Jeff Goldblum, Robin Williams,,"[parent child relationship, baby, marriage, pregnancy, child wish]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36196,150000,0.000394737,5.176091259,Comedy,1.165039,0.002127969,6/9/1995,472370,0.000169431,5.674282308,94,0.268608414,Party Girl,5.8,0.58,14,0.000994671,Parker Posey, Liev Schreiber, Anthony DeSando, Guillermo Díaz, Donna Mitchell, Sasha von Scherler,Daisy von Scherler Mayer,"[library, party, independent film, free spirit, woman director, librarian]",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11980,8,2.11E-08,0.903089987," Fantasy, Horror, Thriller",10.187623,0.018607927,9/1/1995,16,5.38E-09,1.204119983,98,0.281553398,The Prophecy,6.4,0.64,139,0.009875666,Christopher Walken, Elias Koteas, Virginia Madsen, Eric Stoltz, Adam Goldberg, Viggo Mortensen,Gregory Widen,"[angel, archangel gabriel, menschheit]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10149,7000000,0.018421053,6.84509804," Comedy, Drama",5.552946,0.010142582,6/9/1995,8349430,0.002994811,6.921656828,112,0.326860841,Smoke,7.2,0.72,115,0.008170515,Harvey Keitel, William Hurt, Giancarlo Esposito, José Zúñiga, Stephen Gevedon, Jared Harris,"Wayne Wang, Paul Auster","[smoking, robber, cigarette, cigar, laden, independent film, writer]",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18402,0.0001,0,0,Comedy,3.743212,0.006837061,8/4/1995,50892160,0.018254231,7.706650884,106,0.307443366,Something to Talk About,5.7,0.57,60,0.004262877,Julia Roberts, Dennis Quaid, Robert Duvall, Gena Rowlands, Kyra Sedgwick, Brett Cullen,Lasse Hallström,"[horse, savannah, based on true story, family]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47939,0.0001,0,0," Drama, Fantasy",11.002046,0.020095489,10/27/1995,7025496,0.002519937,6.846676991,115,0.336569579,Three Wishes,6.1,0.61,18,0.001278863,Patrick Swayze, Mary Elizabeth Mastrantonio, Joseph Mazzello, David Marshall Grant, Jay O. Sanders, John Diehl,Martha Coolidge,"[baseball, drifter, dog, korean war, woman director]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36834,0.0001,0,0," Drama, Romance",4.546552,0.00830438,11/2/1995,339889,0.000121913,5.53133711,111,0.323624595,Total Eclipse,6.5,0.65,112,0.007957371,Leonardo DiCaprio, David Thewlis, Romane Bohringer, Dominique Blanc, Nita Klein, Felicie Pasotti Cabarbaye,Agnieszka Holland,"[mentor, poet, woman director]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9090,0.0001,0,0,Comedy,7.653446,0.013979194,9/7/1995,47774193,0.017135865,7.67919336,105,0.30420712,"To Wong Foo, Thanks for Everything! Julie Newmar",6.3,0.63,117,0.008312611,Patrick Swayze, Wesley Snipes, John Leguizamo, Stockard Channing, Jason London, RuPaul,Beeban Kidron,"[transvestism, gay, new york, drag queen, homophobia, travel, road movie, woman director]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3512,60000000,0.157894737,7.77815125," Action, Thriller",7.490247,0.013681107,7/13/1995,104324083,0.037419436,8.018384576,100,0.28802589,Under Siege 2: Dark Territory,5.6,0.56,217,0.015417407,Steven Seagal, Eric Bogosian, Everett McGill, Katherine Heigl, Моррис Честнат, Peter Greene,Geoff Murphy,"[terrorist, pentagon, satellite, navy seal, train]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9560,20000000,0.052631579,7.301029996," Drama, Romance",9.715639,0.017745837,8/11/1995,50012507,0.017938713,7.699078625,103,0.297734628,A Walk in the Clouds,6.5,0.65,168,0.011936057,Keanu Reeves, Aitana Sánchez-Gijón, Anthony Quinn, Angélica Aragón, Evangelina Elizondo, Debra Messing,Alfonso Aráu,"[world war ii, vineyard, love, remake, pregnancy, harvest, grape, abandoned woman]",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9804,175000000,0.460526316,8.243038049," Adventure, Action",16.885184,0.030841176,7/28/1995,264218220,0.094770993,8.421962762,135,0.401294498,Waterworld,5.9,0.59,1017,0.072255773,Kevin Costner, Chaim Girafi, Rick Aviles, R. D. Call, Zitto Kazann, Jeanne Tripplehorn,,"[ocean, tattoo, mutant, water, dystopia, doomsday]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19155,0.0001,0,0," Drama, War",3.525649,0.006439677,6/9/1994,763847,0.00027398,5.883006377,113,0.330097087,Before the Rain,7.7,0.77,45,0.003197158,Katrin Cartlidge, Rade Serbedzija, Grégoire Colin, Labina Mitevska, Phyllida Law, Silvija Stojanovska,Milčo Mančevski,"[monk, mountain, restaurant, war photographer, christian, fashion photographer, girl, violence, albanian, macedonia]",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
76,2500000,0.006578947,6.397940009," Drama, Romance",11.304979,0.020648803,1/27/1995,5535405,0.001985464,6.743149402,105,0.30420712,Before Sunrise,7.7,0.77,984,0.06991119,Ethan Hawke, Julie Delpy, Andrea Eckert, Hanno Pöschl, Karl Bruckschwaiger, Tex Rubinowitz,Richard Linklater,"[dialogue, sunrise, talking, soulmates, walking, austria, traveller, danube, bittersweet, romantic, vienna]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11017,10000000,0.026315789,7,Comedy,6.638116,0.01212467,2/10/1995,26488734,0.009501099,7.423061202,89,0.252427184,Billy Madison,6.2,0.62,464,0.032966252,Adam Sandler, Darren McGavin, Bridgette Wilson, Bradley Whitford, Josh Mostel, Norm Macdonald,Tamra Davis,[woman director],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2292,27000,7.11E-05,4.431363764,Comedy,10.513367,0.019202905,9/13/1994,3151130,0.001130261,6.49846632,92,0.262135922,Clerks,7.4,0.74,769,0.054635879,Jeff Anderson, Jason Mewes, Kevin Smith, Lisa Spoonhauer, Marilyn Ghigliotti, Scott Mosier,Kevin Smith,"[salesclerk, loser, aftercreditsstinger]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8467,16000000,0.042105263,7.204119983,Comedy,9.844558,0.01798131,12/16/1994,247275374,0.088693856,8.393180867,107,0.310679612,Dumb and Dumber,6.5,0.65,1894,0.134564831,Jim Carrey, Jeff Daniels, Lauren Holly, Teri Garr, Mike Starr, Karen Duffy,,"[gas station, motel, utah, stupidity, pill, prank, cigar smoking, violence, criminal, fired from the job, clumsiness, stepmother stepdaughter relationship, sitting on a toilet, aspen colorado, parakeet, defecation, scooter, hotel suite, endangered species, foolish, laxative]",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10451,0.0001,0,0," Comedy, Drama, Romance",4.860016,0.008876929,8/3/1994,7294403,0.002616389,6.862989753,123,0.362459547,Eat Drink Man Woman,7.5,0.75,76,0.005399645,Sihung Lung, Yu-Wen Wang, Jacklyn Wu , Yang Kuei-Mei, Winston Chao, Sylvia Chang,Ang Lee,"[cooking, sense of life, daughter, dating, family]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15789,0.0001,0,0," Romance, Animation, Family, Comedy, Adventure",10.177977,0.018590308,4/7/1995,35348597,0.012678995,7.548372181,78,0.216828479,A Goofy Movie,6.7,0.67,404,0.028703375,Bill Farmer, Jason Marsden, Rob Paulsen, Jim Cummings, Kellie Martin, Kevin Lima,,"[father son relationship, pop singer, musical, celebrity, road trip, dead mother, first love, goofy]",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
47867,0.0001,0,0," Drama, Family, Fantasy",0.398924,0.000728642,5/12/1995,3992809,0.001432159,6.601278536,90,0.25566343,Gordy,3,0.3,4,0.000284192,Ted Manson, Afemo Omilami,,,,,Mark Lewis,[country music],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14275,700000,0.001842105,5.84509804,Documentary,9.47666,0.017309336,9/12/1994,7830611,0.002808719,6.89379565,171,0.517799353,Hoop Dreams,7.7,0.77,91,0.006465364,William Gates, Arthur Agee, Steve James,,,,Steve James,"[chicago, sports team, ghetto, narration, college, sport, basketball, high school sports, independent film, inner city, high school student]",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17207,10500000,0.027631579,7.021189299," Comedy, Family",2.688562,0.004910719,1/6/1995,26325256,0.009442462,7.420372603,113,0.330097087,Houseguest,6,0.6,17,0.001207815,Sinbad, Phil Hartman, Jeffrey Jones, Kim Greist, Mason Adams, Chauncey Leopardi,Randall Miller,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14819,0.0001,0,0," Comedy, Family, Drama",9.546707,0.017437279,2/17/1995,17689177,0.006344834,7.247707628,100,0.28802589,Heavyweights,6,0.6,97,0.006891652,Ben Stiller, Aaron Schwartz, Kenan Thompson, Jerry Stiller, Anne Meara, Tom McGowan,Steven Brill,"[overweight, summer camp]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,60000000,0.157894737,7.77815125," Horror, Romance",11.970205,0.021863854,11/11/1994,223664608,0.080225039,8.349597268,123,0.362459547,Interview with the Vampire,7.2,0.72,1558,0.110692718,Brad Pitt, Tom Cruise, Kirsten Dunst, Antonio Banderas, Christian Slater, Stephen Rea,Neil Jordan,"[paris, san francisco, vampire, plantation, pity, bite, fang vamp]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11000000,0.028947368,7.041392685," Adventure, Action, Science Fiction",42.149697,0.076987392,5/25/1977,775398007,0.278123284,8.88952468,121,0.355987055,Star Wars,8.1,0.81,6778,0.481563055,Mark Hamill, Harrison Ford, Carrie Fisher, Peter Cushing, Alec Guinness, Anthony Daniels,George Lucas,"[android, galaxy, hermit, death star, lightsaber, jedi, rescue mission, empire, rebellion, planet, smuggler, the force, space opera, galactic war, stormtrooper, totalitarianism]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18183,2000000,0.005263158,6.301029996," Drama, Romance",4.126083,0.007536384,4/16/1992,21665468,0.007771068,7.335768075,105,0.30420712,Like Water for Chocolate,6.6,0.66,70,0.004973357,Marco Leonardi, Lumi Cavazos, Regina Torné, Ada Carrasco, Mario Iván Martínez, Claudette Maillé,"Alfonso Aráu,    ","[chocolate, jealousy, sister sister relationship, cooking, mexican revolution, marriage, wedding, single mother, recipe, magic realism, new mexican cinema, new latin american cinema]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4476,30000000,0.078947368,7.477121255," Adventure, Drama, Romance, War",12.199047,0.022281839,12/16/1994,160638883,0.057618685,8.205850676,133,0.394822006,Legends of the Fall,7.2,0.72,636,0.045186501,Brad Pitt, Anthony Hopkins, Aidan Quinn, Julia Ormond, Henry Thomas, Karina Lombard,Edward Zwick,"[brother brother relationship, montana, based on novel, world war i, journey round the world]",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3036,45000000,0.118421053,7.653212514," Drama, Horror, Science Fiction, Romance",14.287753,0.026096909,11/4/1994,112006296,0.040174927,8.049242436,123,0.362459547,Mary Shelley's Frankenstein,6.1,0.61,272,0.019325044,Robert De Niro, Kenneth Branagh, Tom Hulce, Helena Bonham Carter, Aidan Quinn, Ian Holm,Kenneth Branagh,"[human experimentation, frankenstein, remake]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8986,0.0001,0,0," Comedy, Romance",3.770115,0.0068862,8/31/1994,18137661,0.006505698,7.258581281,108,0.313915858,Milk Money,5.6,0.56,49,0.00348135,Melanie Griffith, Ed Harris, Michael Patrick Carter, Malcolm McDowell, Anne Heche, Casey Siemaszko,Richard Benjamin,"[prostitute, tree house, red-light disctrict, young people, stripper, make a match, mob boss]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10510,0.0001,0,0," Fantasy, Drama, Family",5.831622,0.01065159,11/18/1994,46264384,0.016594319,7.665246784,114,0.333333333,Miracle on 34th Street,6.4,0.64,199,0.014138544,Richard Attenborough, Elizabeth Perkins, Dylan McDermott, J.T. Walsh, James Remar, Jane Leeves,Les Mayfield,"[holiday, competition, new love, santa claus, department store, miracle, wish, christmas]",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8438,0.0001,0,0," Crime, Drama",9.518564,0.017385875,1/20/1995,17381942,0.006234634,7.240098296,122,0.359223301,Murder in the First,6.9,0.69,140,0.009946714,Christian Slater, Kevin Bacon, Gary Oldman, Embeth Davidtz, William H. Macy, Stephen Tobolowsky,Marc Rocco,"[prison, prisoner, death row, alcatraz, lawyer, courtroom, murder trial, 1940s, mistreatment, public defender, prisoner abuse]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945,31000000,0.081578947,7.491361694," Drama, Thriller",5.930957,0.010833028,12/23/1994,106683817,0.038265836,8.028098546,112,0.326860841,Nell,6.1,0.61,128,0.009094139,Jodie Foster, Liam Neeson, Natasha Richardson, Richard Libertini, Robin Mullins, Nick Searcy,Michael Apted,"[loss of mother, loss of sister, twin sister, autism, lake, kaspar-hauser-syndrom, feral child, forest, north carolina, psychologist, family]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,34000000,0.089473684,7.531478917," Crime, Thriller, Drama",11.226856,0.02050611,8/25/1994,50282766,0.018035651,7.70141916,119,0.349514563,Natural Born Killers,6.9,0.69,927,0.065861456,Woody Harrelson, Juliette Lewis, Robert Downey Jr., Tommy Lee Jones, Tom Sizemore, Rodney Dangerfield,Oliver Stone,"[sadistic, journalist, mass murder, yellow press, trauma, daughter, satire, controversy, controversial, violence, young couple, abuse]",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
527,0.0001,0,0,Drama,4.025276,0.007352258,9/2/1994,2201126,0.00078951,6.342644904,99,0.284789644,Once Were Warriors,7.6,0.76,106,0.007531083,Rena Owen, Temuera Morrison, Mamaengaroa Kerr-Bell, Julian Arahanga, Taungaroa Emile, Rachael Morris Jr.,Lee Tamahori,"[individual, slum, suicide, tattoo, alcohol, rape, tradition, loss of child, indigenous, despair, violent husband, ghetto, new zealand, maori, strong woman, lack of prospects, maori tradition, funeral, approved school , crush, independent film, teacher, youth gang, domestic violence, violence, rebellious youth, alcohol abuse, incest, unemployment]",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6950,50000000,0.131578947,7.698970004," Action, Drama, Science Fiction, Thriller",13.676444,0.024980339,3/10/1995,189859560,0.06809969,8.27843247,127,0.375404531,Outbreak,6.4,0.64,522,0.037087034,Dustin Hoffman, Rene Russo, Morgan Freeman, Kevin Spacey, Cuba Gooding Jr., Donald Sutherland,Wolfgang Petersen,"[river, general, research, army, serum, monkey, epidemic, medical research]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,16000000,0.042105263,7.204119983," Thriller, Crime, Drama",20.477329,0.037402312,9/14/1994,45284974,0.01624302,7.655954123,110,0.32038835,Leon: The Professional,8.2,0.82,4293,0.305008881,Jean Reno, Natalie Portman, Gary Oldman, Danny Aiello, Peter Appel, Michael Badalucco,Luc Besson,"[new york, corruption, assassin, police brutality, loss of family, s.w.a.t., immigrant, hitman, training, revenge, murder, loneliness, neighbor, tragic love, cult film, neo-noir, complex relationship, complex characters]",0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
680,8000000,0.021052632,6.903089987," Thriller, Crime",140.950236,0.257448855,9/10/1994,213928762,0.076732941,8.330269178,154,0.462783172,Pulp Fiction,8.3,0.83,8670,0.61598579,John Travolta, Samuel L. Jackson, Uma Thurman, Bruce Willis, Ving Rhames, Harvey Keitel,Quentin Tarantino,"[transporter, brothel, drug dealer, boxer, massage, stolen money, crime boss, dance contest, junkyard, kamikaze, ambiguous ending, briefcase, redemption, heirloom, pulp fiction, reference to al green, theft, brutality]",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41478,0.0001,0,0,Drama,7.160149,0.013078175,11/10/1995,6834525,0.002451438,6.834708336,124,0.365695793,Panther,6.4,0.64,6,0.000426288,Kadeem Hardison, Bokeem Woodbine, Courtney B. Vance, Angela Bassett, Marcus Chong, Bobby Brown,Mario Van Peebles,[black panther],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40156,0.0001,0,0," Drama, Romance",1.881932,0.00343739,1/1/1994,4176932,0.001498201,6.620857405,98,0.281553398,Priest,6.4,0.64,32,0.002273535,Linus Roache, Tom Wilkinson, Robert Carlyle, Cathy Tyson, Christine Tremarco, Robert Pugh,Antonia Bird,"[gay, secret, faith, independent film, conservative, girl, church, united kingdom, catholic priest, crisis of faith, woman director, abuse]",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2636,45000000,0.118421053,7.653212514," Action, Thriller",10.388183,0.018974254,10/7/1994,170362582,0.061106426,8.231374214,110,0.32038835,The Specialist,5.5,0.55,317,0.022522202,Sylvester Stallone, Sharon Stone, James Woods, Rod Steiger, Eric Roberts, Mario Ernesto Sánchez,Luis Llosa,"[explosive, revenge, explosives expert]",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2164,55000000,0.144736842,7.740362689," Action, Adventure, Science Fiction",13.328924,0.024345585,10/27/1994,196567262,0.070505639,8.293511188,121,0.355987055,Stargate,6.8,0.68,942,0.066927176,Kurt Russell, James Spader, Jaye Davidson, Viveca Lindfors, Alexis Cruz, Mili Avital,,"[space travel, teleportation, uprising, shot to death, androgyny, space western, outer space, timebomb, death of son, nuclear weapons, invented language, hieroglyph, egyptian mythology, egyptology]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
